,i1,i2,i3,i4,i5,i6,i7,i8,i9,o1,o2,o3,o4,o5,explanation for output
484,1,1,1,1,0,0,1,0,0,0,1,0,0,1,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
485,1,1,1,1,0,0,1,0,1,0,1,0,1,0,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
486,1,1,1,1,0,0,1,1,0,0,1,0,1,0,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
487,1,1,1,1,0,0,1,1,1,0,1,0,1,1,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
488,1,1,1,1,0,1,0,0,0,0,1,0,1,0,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
489,1,1,1,1,0,1,0,0,1,0,1,0,1,1,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
490,1,1,1,1,0,1,0,1,0,0,1,0,1,1,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
491,1,1,1,1,0,1,0,1,1,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
492,1,1,1,1,0,1,1,0,0,0,1,0,1,1,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
493,1,1,1,1,0,1,1,0,1,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
494,1,1,1,1,0,1,1,1,0,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
495,1,1,1,1,0,1,1,1,1,0,1,1,0,1,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
496,1,1,1,1,1,0,0,0,0,0,1,0,1,0,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
497,1,1,1,1,1,0,0,0,1,0,1,0,1,1,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
498,1,1,1,1,1,0,0,1,0,0,1,0,1,1,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
499,1,1,1,1,1,0,0,1,1,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
500,1,1,1,1,1,0,1,0,0,0,1,0,1,1,"{'o1': ['i4', 'i3', 'i1', 'i2']}"
501,1,1,1,1,1,0,1,0,1,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i3', 'i9']}"
502,1,1,1,1,1,0,1,1,0,0,1,1,0,0,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
503,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"{'o1': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
504,1,1,1,1,1,1,0,0,0,0,1,1,0,0,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
505,1,1,1,1,1,1,0,0,1,0,1,1,0,1,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
506,1,1,1,1,1,1,0,1,0,0,1,1,0,1,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
507,1,1,1,1,1,1,0,1,1,0,1,1,1,0,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
508,1,1,1,1,1,1,1,0,0,0,1,1,0,1,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
509,1,1,1,1,1,1,1,0,1,0,1,1,1,0,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
510,1,1,1,1,1,1,1,1,0,0,1,1,1,0,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
511,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"{'o1': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
