,i1,i2,i3,i4,i5,i6,i7,i8,i9,o1,o2,o3,o4,o5,explanation for output
200,0,1,1,0,0,1,0,0,0,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i7', 'i9']}"
201,0,1,1,0,0,1,0,0,1,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i7']}"
202,0,1,1,0,0,1,0,1,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i9']}"
203,0,1,1,0,0,1,0,1,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
204,0,1,1,0,0,1,1,0,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i4', 'i9']}"
205,0,1,1,0,0,1,1,0,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
206,0,1,1,0,0,1,1,1,0,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
207,0,1,1,0,0,1,1,1,1,1,1,0,0,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
208,0,1,1,0,1,0,0,0,0,0,0,1,1,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i7', 'i9']}"
209,0,1,1,0,1,0,0,0,1,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i7']}"
210,0,1,1,0,1,0,0,1,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i9']}"
211,0,1,1,0,1,0,0,1,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i3', 'i9']}"
212,0,1,1,0,1,0,1,0,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i4', 'i9']}"
213,0,1,1,0,1,0,1,0,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i7', 'i3', 'i9']}"
214,0,1,1,0,1,0,1,1,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3']}"
215,0,1,1,0,1,0,1,1,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3', 'i9']}"
216,0,1,1,0,1,1,0,0,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
217,0,1,1,0,1,1,0,0,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3', 'i9']}"
218,0,1,1,0,1,1,0,1,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i3']}"
219,0,1,1,0,1,1,0,1,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
220,0,1,1,0,1,1,1,0,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i7', 'i3']}"
221,0,1,1,0,1,1,1,0,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
222,0,1,1,0,1,1,1,1,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
223,0,1,1,0,1,1,1,1,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
224,0,1,1,1,0,0,0,0,0,1,1,0,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
225,0,1,1,1,0,0,0,0,1,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i4', 'i3', 'i9']}"
226,0,1,1,1,0,0,0,1,0,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i8', 'i4', 'i3']}"
227,0,1,1,1,0,0,0,1,1,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i8', 'i4', 'i3', 'i9']}"
228,0,1,1,1,0,0,1,0,0,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i3']}"
229,0,1,1,1,0,0,1,0,1,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
230,0,1,1,1,0,0,1,1,0,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
231,0,1,1,1,0,0,1,1,1,1,1,0,1,1,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
232,0,1,1,1,0,1,0,0,0,1,1,0,1,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i3']}"
233,0,1,1,1,0,1,0,0,1,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
234,0,1,1,1,0,1,0,1,0,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i3']}"
235,0,1,1,1,0,1,0,1,1,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
236,0,1,1,1,0,1,1,0,0,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i3']}"
237,0,1,1,1,0,1,1,0,1,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
238,0,1,1,1,0,1,1,1,0,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
239,0,1,1,1,0,1,1,1,1,1,1,1,0,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
240,0,1,1,1,1,0,0,0,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i3']}"
241,0,1,1,1,1,0,0,0,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i3', 'i9']}"
242,0,1,1,1,1,0,0,1,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3']}"
243,0,1,1,1,1,0,0,1,1,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3', 'i9']}"
244,0,1,1,1,1,0,1,0,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3']}"
245,0,1,1,1,1,0,1,0,1,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
246,0,1,1,1,1,0,1,1,0,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
247,0,1,1,1,1,0,1,1,1,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
248,0,1,1,1,1,1,0,0,0,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
249,0,1,1,1,1,1,0,0,1,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
250,0,1,1,1,1,1,0,1,0,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3']}"
251,0,1,1,1,1,1,0,1,1,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
252,0,1,1,1,1,1,1,0,0,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3']}"
253,0,1,1,1,1,1,1,0,1,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
254,0,1,1,1,1,1,1,1,0,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
255,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
257,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
258,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
259,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
260,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
261,1,0,0,0,0,0,1,0,1,0,0,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
262,1,0,0,0,0,0,1,1,0,0,0,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
263,1,0,0,0,0,0,1,1,1,0,0,0,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
264,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
265,1,0,0,0,0,1,0,0,1,0,0,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
266,1,0,0,0,0,1,0,1,0,0,0,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
267,1,0,0,0,0,1,0,1,1,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
268,1,0,0,0,0,1,1,0,0,0,0,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3', 'i9']}"
269,1,0,0,0,0,1,1,0,1,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
270,1,0,0,0,0,1,1,1,0,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
271,1,0,0,0,0,1,1,1,1,0,0,1,0,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
272,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
273,1,0,0,0,1,0,0,0,1,0,0,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
274,1,0,0,0,1,0,0,1,0,0,0,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
275,1,0,0,0,1,0,0,1,1,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
276,1,0,0,0,1,0,1,0,0,0,0,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
277,1,0,0,0,1,0,1,0,1,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
278,1,0,0,0,1,0,1,1,0,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
279,1,0,0,0,1,0,1,1,1,0,0,1,0,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
280,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
281,1,0,0,0,1,1,0,0,1,0,0,1,0,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
282,1,0,0,0,1,1,0,1,0,0,0,1,0,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
283,1,0,0,0,1,1,0,1,1,0,0,1,1,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
284,1,0,0,0,1,1,1,0,0,0,0,1,0,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
285,1,0,0,0,1,1,1,0,1,0,0,1,1,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
286,1,0,0,0,1,1,1,1,0,0,0,1,1,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
287,1,0,0,0,1,1,1,1,1,0,0,1,1,1,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
288,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
289,1,0,0,1,0,0,0,0,1,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
290,1,0,0,1,0,0,0,1,0,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
291,1,0,0,1,0,0,0,1,1,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
292,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
293,1,0,0,1,0,0,1,0,1,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
294,1,0,0,1,0,0,1,1,0,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
295,1,0,0,1,0,0,1,1,1,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
296,1,0,0,1,0,1,0,0,0,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3', 'i9']}"
297,1,0,0,1,0,1,0,0,1,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3']}"
298,1,0,0,1,0,1,0,1,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i7', 'i3', 'i9']}"
299,1,0,0,1,0,1,0,1,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i4', 'i9']}"
300,1,0,0,1,0,1,1,0,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i3', 'i9']}"
301,1,0,0,1,0,1,1,0,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i9']}"
302,1,0,0,1,0,1,1,1,0,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8']}"
303,1,0,0,1,0,1,1,1,1,1,1,0,0,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i9']}"
304,1,0,0,1,1,0,0,0,0,0,0,1,1,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
305,1,0,0,1,1,0,0,0,1,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
306,1,0,0,1,1,0,0,1,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
307,1,0,0,1,1,0,0,1,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i4', 'i9']}"
308,1,0,0,1,1,0,1,0,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
309,1,0,0,1,1,0,1,0,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i9']}"
310,1,0,0,1,1,0,1,1,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8']}"
311,1,0,0,1,1,0,1,1,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i9']}"
312,1,0,0,1,1,1,0,0,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4']}"
313,1,0,0,1,1,1,0,0,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i9']}"
314,1,0,0,1,1,1,0,1,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8']}"
315,1,0,0,1,1,1,0,1,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i9']}"
316,1,0,0,1,1,1,1,0,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7']}"
317,1,0,0,1,1,1,1,0,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i9']}"
318,1,0,0,1,1,1,1,1,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8']}"
319,1,0,0,1,1,1,1,1,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i9']}"
320,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i9']}"
321,1,0,1,0,0,0,0,0,1,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8']}"
322,1,0,1,0,0,0,0,1,0,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i9']}"
323,1,0,1,0,0,0,0,1,1,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4']}"
324,1,0,1,0,0,0,1,0,0,0,0,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i9']}"
325,1,0,1,0,0,0,1,0,1,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4']}"
326,1,0,1,0,0,0,1,1,0,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4']}"
327,1,0,1,0,0,0,1,1,1,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4']}"
328,1,0,1,0,0,1,0,0,0,0,0,1,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i7', 'i9']}"
329,1,0,1,0,0,1,0,0,1,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i7']}"
330,1,0,1,0,0,1,0,1,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i9']}"
331,1,0,1,0,0,1,0,1,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
332,1,0,1,0,0,1,1,0,0,0,0,1,1,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i4', 'i9']}"
333,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
334,1,0,1,0,0,1,1,1,0,1,1,0,0,0,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
335,1,0,1,0,0,1,1,1,1,1,1,0,0,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
336,1,0,1,0,1,0,0,0,0,0,0,1,1,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i7', 'i9']}"
337,1,0,1,0,1,0,0,0,1,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i7']}"
338,1,0,1,0,1,0,0,1,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i9']}"
339,1,0,1,0,1,0,0,1,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i3', 'i9']}"
340,1,0,1,0,1,0,1,0,0,0,0,1,1,1,"{'o2': ['i1', 'i6', 'i2', 'i8', 'i4', 'i9']}"
341,1,0,1,0,1,0,1,0,1,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i7', 'i3', 'i9']}"
342,1,0,1,0,1,0,1,1,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3']}"
343,1,0,1,0,1,0,1,1,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i2', 'i8', 'i7', 'i3', 'i9']}"
344,1,0,1,0,1,1,0,0,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3']}"
345,1,0,1,0,1,1,0,0,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i3', 'i9']}"
346,1,0,1,0,1,1,0,1,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i3']}"
347,1,0,1,0,1,1,0,1,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i3', 'i9']}"
348,1,0,1,0,1,1,1,0,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i7', 'i3']}"
349,1,0,1,0,1,1,1,0,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
350,1,0,1,0,1,1,1,1,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3']}"
351,1,0,1,0,1,1,1,1,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i8', 'i7', 'i3', 'i9']}"
352,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
353,1,0,1,1,0,0,0,0,1,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i4', 'i3', 'i9']}"
354,1,0,1,1,0,0,0,1,0,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i8', 'i4', 'i3']}"
355,1,0,1,1,0,0,0,1,1,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i8', 'i4', 'i3', 'i9']}"
356,1,0,1,1,0,0,1,0,0,1,1,0,0,1,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i3']}"
357,1,0,1,1,0,0,1,0,1,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
358,1,0,1,1,0,0,1,1,0,1,1,0,1,0,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
359,1,0,1,1,0,0,1,1,1,1,1,0,1,1,"{'o2': ['i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
360,1,0,1,1,0,1,0,0,0,1,1,0,1,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i3']}"
361,1,0,1,1,0,1,0,0,1,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
362,1,0,1,1,0,1,0,1,0,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i3']}"
363,1,0,1,1,0,1,0,1,1,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
364,1,0,1,1,0,1,1,0,0,1,1,0,1,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i3']}"
365,1,0,1,1,0,1,1,0,1,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
366,1,0,1,1,0,1,1,1,0,1,1,1,0,0,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
367,1,0,1,1,0,1,1,1,1,1,1,1,0,1,"{'o2': ['i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
368,1,0,1,1,1,0,0,0,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i3']}"
369,1,0,1,1,1,0,0,0,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i3', 'i9']}"
370,1,0,1,1,1,0,0,1,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3']}"
371,1,0,1,1,1,0,0,1,1,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3', 'i9']}"
372,1,0,1,1,1,0,1,0,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3']}"
373,1,0,1,1,1,0,1,0,1,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
374,1,0,1,1,1,0,1,1,0,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
375,1,0,1,1,1,0,1,1,1,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
376,1,0,1,1,1,1,0,0,0,1,1,1,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
377,1,0,1,1,1,1,0,0,1,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3', 'i9']}"
378,1,0,1,1,1,1,0,1,0,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3']}"
379,1,0,1,1,1,1,0,1,1,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
380,1,0,1,1,1,1,1,0,0,1,1,1,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3']}"
381,1,0,1,1,1,1,1,0,1,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
382,1,0,1,1,1,1,1,1,0,1,1,1,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
383,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
384,1,1,0,0,0,0,0,0,0,1,1,0,0,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
385,1,1,0,0,0,0,0,0,1,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i8', 'i3']}"
386,1,1,0,0,0,0,0,1,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i7', 'i3', 'i9']}"
387,1,1,0,0,0,0,0,1,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
388,1,1,0,0,0,0,1,0,0,1,1,0,0,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i8', 'i3', 'i9']}"
389,1,1,0,0,0,0,1,0,1,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
390,1,1,0,0,0,0,1,1,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
391,1,1,0,0,0,0,1,1,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i6', 'i2', 'i4', 'i3']}"
392,1,1,0,0,0,1,0,0,0,1,1,0,1,0,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3', 'i9']}"
393,1,1,0,0,0,1,0,0,1,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i8', 'i3']}"
394,1,1,0,0,0,1,0,1,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i7', 'i3', 'i9']}"
395,1,1,0,0,0,1,0,1,1,1,1,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
396,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"{'o2': ['i5', 'i1', 'i2', 'i4', 'i8', 'i3', 'i9']}"
397,1,1,0,0,0,1,1,0,1,1,1,1,0,0,"{'o2': ['i4', 'i3', 'i1', 'i2']}"
